code,name
A13VF,Blepharis edulis (Forssk.) Pers. (as plant)
A13VG,Boerhavia diffusa L. (as plant)
A13VH,Bombax ceiba L. (as plant)
A13VJ,Bontia daphnoides L. (as plant)
A13VK,Borago pygmaea (DC.) Chater & Greuter (as plant)
A13VL,Borassus aethiopum Mart. (as plant)
A13VM,Borassus flabellifer L. (as plant)
A13VN,Boronia megastigma Nees ex Bartlett (as plant)
A13VP,Boswellia frereana Birdw. (as plant)
A13VQ,Boswellia sacra Flueck. (as plant)
A13VR,Boswellia serrata Roxb. (as plant)
A13VS,Bovista plumbea Pers. (as plant)
A13VT,Bowdichia virgilioides Kunth (as plant)
A13VV,Brachyglottis repanda Forst. (as plant)
A13VX,Brassica nigra (L.) W.D.J.Koch (as plant)
A13VY,Brassica tournefortii Gouan (as plant)
A13VZ,Brayera anthelmintica Kunth. (as plant)
A13XA,Broussonetia papyrifera (L.) L'Hér. ex Vent. (as plant)
A13XB,Brucea antidysenterica J.F.Mill. (as plant)
A13XC,Brucea javanica (L.) Merr. (as plant)
A13XD,Brugmansia sanguinea (Ruiz & Pav.) D.Don (as plant)
A13XE,Brugmansia suaveolens (Humb. & Bonpl. ex Willd.) Bercht. & J.Presl (as plant)
A13XF,Brunfelsia bonodora (Vell.) J.F.Macbr. (as plant)
A13XG,Brunfelsia chiricaspi Plowman (as plant)
A13XH,Brunfelsia pauciflora (Cham. & Schltdl.) Benth. (as plant)
A13XJ,Brunfelsia grandiflora D.Don. (as plant)
A13XK,Brunfelsia uniflora (Pohl) D.Don (as plant)
A13XL,Brunfelsia uniflora (Pohl) D.Don (as plant) (deprecated)
A13XM,Bryonia alba L. (as plant)
A13XN,Bryonia cretica L. (as plant)
A13XP,Bryonia dioica Jacq. (as plant)
A13XQ,Buchanania cochinchinensis (Lour.) M.R.Almeida (as plant)
A13XR,Buddleja officinalis Maxim. (as plant)
A13XS,Bulbophyllum nutans (Thouars) Thouars (as plant)
A13XT,Bunium cylindricum (Boiss. & Hohen.) Drude (as plant)
A13XV,Bupleurum chinense DC. (as plant)
A13XX,Bupleurum rotundifolium L. (as plant)
A13XY,Burasaia madagascariensis DC. (as plant)
A13XZ,Bursera simaruba (L.) Sarg. (as plant)
A13YA,Bursera tomentosa (Jacq.) Triana & Planch. (as plant)
A13YB,Butea monosperma (Lam.) Taub. (as plant)
A13YC,Butea superba Roxb. (as plant)
A13YD,Butomus umbellatus L. (as plant)
A13YE,Buxus sempervirens L. (as plant)
A13YF,Caesalpinia bonduc (L.) Roxb. (as plant)
A13YG,Caesalpinia echinata Lam. (as plant)
A13YH,Caesalpinia ferrea C.Mart. (as plant)
A13YJ,Caesalpinia pulcherrima (L.) Sw. (as plant)
A13YK,Caesalpinia sappan L. (as plant)
A13YL,Cakile maritima Scop. (as plant)
A13YM,Caladium bicolor (Aiton) Vent. (as plant)
A13YN,Calea zacatechichi Schltdl. (as plant)
A13YP,Calystegia soldanella (L.) R. Br. (as plant)
A13YQ,Calla palustris L. (as plant)
A13YR,Callaeum antifebrile (Ruiz ex Griseb.) D.M.Johnson (as plant)
A13YS,Calliandra houstoniana (Mill.) Standl. (as plant)
A13YT,Callitris quadrivalvis Rich. & A.Rich (as plant)
A13YV,Calophyllum calaba L. (as plant)
A13YX,Calophyllum tacamahaca Willd. (as plant)
A13YY,Calotropis gigantea (L.) W.T.Ait. (as plant)
A13YZ,Calotropis procera (Ait.) W.T.Ait. (as plant)
A13ZA,Calycanthus floridus L. (as plant)
A13ZB,Calystegia sepium R.Br. (as plant)
A13ZC,Camellia sasanqua Thunb. (as plant)
A13ZD,Camphorosma monspeliaca L. (as plant)
A13ZE,Campyloneurum angustifolium (Sw.) Fée (as plant)
A13ZF,Campyloneurum phyllitidis (L.) C. Presl (as plant)
A13ZG,Canarium acutifolium (DC.) Merr. (as plant)
A13ZH,Canarium luzonicum (Blume) A.Gray (as plant)
A13ZJ,Canavalia rosea (Sw.) DC (as plant)
A13ZK,Canella winterana (L.) Gaertn. (as plant)
A13ZL,Cannabis indica Lam. (as plant)
A13ZM,Capraria biflora L. (as plant)
A13ZN,Caragana arborescens Lam. (as plant)
A13ZP,Carapichea ipecacuanha (Brot.) L.Andersson (as plant)
A13ZQ,Cardiospermum halicacabum L. (as plant)
A13ZR,Carduus nutans L. (as plant)
A13ZS,Careya arborea Roxb. (as plant)
A13ZT,Carlina acaulis L. (as plant)
A13ZV,Carpinus betulus L. (as plant)
A13ZX,Carthamus lanatus L. (as plant)
A13ZY,Carya alba (L.) Nutt. ex Elliott (as plant)
A13ZZ,Caryota urens L. (as plant)
A140A,Cascabela thevetia (L.) Lippold (as plant)
A140B,Casearia coriacea Vent. (as plant)
A140C,Casearia sylvestris Sw. (as plant)
A140D,Cassine orientalis (Jacq.) Kuntze (as plant)
A140E,Cassytha filiformis L. (as plant)
A140F,Castanea sativa Mill. (as plant)
A140G,Castilla elastica Cerv. (as plant)
A140H,Catalpa longissima (Jacq.) Dum.Cours (as plant)
A140J,Catha edulis (Vahl) Forssk. ex Endl. (as plant)
A140K,Catharanthus roseus (L.) G.Don. (as plant)
A140L,Caulophyllum thalictroides (L.) Michx. (as plant)
A140M,Cecropia peltata L. (as plant)
A140N,Celastrus paniculatus Willd. (as plant)
A140P,Celosia argentea L. (as plant)
A140Q,Centaurea behen L. (as plant)
A140R,Centaurea benedicta (L.) L. (as plant)
A140S,Centaurea calcitrapa L. (as plant)
A140T,Centaurea centaurium L. (as plant)
A140V,Centaurea jacea L. (as plant)
A140X,Cyanus montanus (L.) Hill (as plant)
A140Y,Centaurium littorale (Turner) Gilmour (as plant)
A140Z,Centipeda minima (L.) A.Braun & Asch (as plant)
A141A,Centranthus ruber (L.) DC. (as plant)
A141B,Cephaelis acuminata H.Karst. (as plant) (deprecated)
A141C,Cephalanthus occidentalis L. (as plant)
A141D,Cerasus vulgaris Miller (as plant)
A141E,Ceratocephala falcata (L.) Pers. (as plant)
A141F,Ceratocephala testiculata (Crantz) Besser (as plant)
A141G,Ceratocephalus spp. (as plant)
A141H,Cercis siliquastrum L. (as plant)
A141J,Cestrum diurnum L. (as plant)
A141K,Cestrum nocturnum L. (as plant)
A141L,Ceterach officinarum Wild (as plant)
A141M,Chaenomeles speciosa Nakai (as plant)
A141N,Chamaecrista absus (L.) H.S.Irwin & Barneby (as plant)
A141P,Chamaecrista nomame (Sieber) H.Ohashi (as plant)
A141Q,Chamaecrista nomame (Sieber) H.Ohashi (as plant) (deprecated)
A141R,Chamaelirium luteum (L.) A.Gray (as plant)
A141S,Chamissoa altissima (Jacq.) Kunth (as plant)
A141T,Chaptalia nutans (L.) Polák (as plant)
A141V,Cheilocostus speciosus (J.König) C.Specht (as plant)
A141X,Cheiranthus cheiri L. (as plant)
A141Y,Chelidonium majus L. (as plant)
A141Z,Chenopodium ambrosioides L. var. anthelminticum (L.) A.Gray (as plant)
A142A,Chenopodium bonus-henricus L. (as plant)
A142B,Dysphania botrys (L.) Mosyakin & Clemants (as plant)
A142C,Chenopodium vulvaria L. (as plant)
A142D,Chimaphila umbellata (L.) Nutt. (as plant)
A142E,Chiococca alba (L.) Hitchc. (as plant)
A142F,Chionanthus virginicus L. (as plant)
A142G,Chlorocardium rodiei (Schomb.) Rohwer H.G.Richt. & van der Werff (as plant)
A142H,Chlorophytum tuberosum (Roxb.) Baker (as plant)
A142J,Chondrodendron microphyllum (Eichl.) Moldenke (as plant)
A142K,Chondrodendron platyphyllum Miers. (as plant)
A142L,Chondrodendron tomentosum Ruiz et Pav. (as plant)
A142M,Chromolaena odorata (L.) R.M.King & H.Rob. (as plant)
A142N,Chrysanthellum americanum (L.) Vatke (as plant)
A142P,Chrysanthemum indicum L. (as plant)
A142Q,Chrysopogon zizanioides (L.) Roberty (as plant)
A142R,Cibotium barometz (L.) J. Sm. (as plant)
A142S,Cicuta maculata L. (as plant)
A142T,Cicuta virosa L. (as plant)
A142V,Cinchona micrantha Ruiz & Pav. (as plant)
A142X,Cinchona nitida Ruiz & Pav. (as plant)
A142Y,Cinchona officinalis L. (as plant)
A142Z,Cinchona pitayensis (Wedd.) Wedd. (as plant)
A143A,Cinnamomum camphora (L.) J.Presl. (as plant)
A143B,Cinnamomum oliveri F.M.Bailey (as plant)
A143C,Cinnamomum platyphyllum (Diels) C.K. Allen (as plant)
A143D,Cinnamomum rigidissimum H.T.Chang (as plant)
A143E,Cinnamomum septentrionale Hand.-Mazz. (as plant)
A143F,Cinnamomum sulphuratum Nees (as plant)
A143G,Cinnamomum tamala (Buch.-Ham.) T.Nees & Eberm. (as plant)
A143H,Cirsium arvense (L.) Scop. (as plant)
A143J,Cirsium japonicum (Thunb.) Fisch. ex DC. (as plant)
A143K,Cissampelos pareira L. (as plant)
A143L,Cissus alata Jacq. (as plant)
A143M,Cissus quadrangularis L. (as plant)
A143N,Cissus verticillata (L.) Nicolson & C.E.Jarvis (as plant)
A143P,Cistanche deserticola Y.C.Ma (as plant)
A143Q,Cistanche salsa (C.A.Mey.) Beck (as plant)
A143R,Cistus x incanus L. (as plant)
A143S,Cistus ladanifer L. (as plant)
A143T,Cistus monspeliensis L. (as plant)
A143V,Citrullus colocynthis (L.) Schrad. (as plant)
A143X,Citrus clementina hort. ex Tanaka (as plant)
A143Y,Clematis armandii Franch. (as plant)
A143Z,Clematis chinensis Osbeck (as plant)
A144A,Clematis flammula L. (as plant)
A144B,Clematis hexapetala Pall. (as plant)
A144C,Clematis mauritiana Lam. (as plant)
A144D,Clematis montana Buch.-Ham. ex DC. (as plant)
A144E,Clematis recta L. (as plant)
A144F,Clematis terniflora DC. (as plant)
A144G,Clematis terniflora var. mandshurica (Rupr.) Ohwi (as plant)
A144H,Clematis virginiana L. (as plant)
A144J,Clematis vitalba L. (as plant)
A144K,Cleome gynandra L. (as plant)
A144L,Clerodendrum infortunatum L. (as plant)
A144M,Clerodendrum phlomidis L.f. (as plant)
A144N,Clinopodium menthifolium (Host) Stace (as plant)
A144P,Clinopodium menthifolium subsp. ascendens (Jord.) Govaerts (as plant)
A144Q,Clinopodium nepeta (L.) Kuntze subsp. nepeta (as plant) (deprecated)
A144R,Clinopodium vulgare L. (as plant)
A144S,Clitoria ternatea L. (as plant)
A144T,Clivia miniata (Lindl.) Bosse (as plant)
A144V,Clusia rosea Jacq. (as plant)
A144X,Cnestis polyphylla Lam (as plant)
A144Y,Cnidium monnieri (L.) Cusson (as plant)
A144Z,Cnidoscolus spp. (as plant)
A145A,Cocculus orbiculatus DC. (as plant)
A145B,Codiaeum variegatum (L.) Rumph. ex A.Juss. (as plant)
A145C,Codonopsis pilosula (Franch.) Nannf. (as plant)
A145D,Coffea mauritiana Lam. (as plant)
A145E,Cola ballayi Cornu ex Heckel (as plant)
A145F,Colchicum autumnale L. (as plant)
A145G,Colchicum luteum Baker (as plant)
A145H,Colchicum neapolitanum Ten. (as plant)
A145J,Colchicum variegatum L. (as plant)
A145K,Coleus forskohlii (Willd.) Briq. (as plant)
A145L,Collinsonia anisata Sims (as plant)
A145M,Colubrina arborescens (Mill.) Sarg. (as plant)
A145N,Colubrina elliptica (Sw.) Brizicky & W.L.Stern (as plant)
A145P,Colutea arborescens L. (as plant)
A145Q,Comarum palustre L. (as plant)
A145R,Combretum micranthum G.Don. (as plant)
A145S,Commiphora africana (A.Rich.) Endl. (as plant)
A145T,Commiphora gileadensis (L.) C. Chr. (as plant)
A145V,Commiphora habessinica (O.Berg) Engl. (as plant)
A145X,Commiphora mukul (Hook. ex Stocks) Engl. (as plant)
A145Y,Commiphora myrrha (Nees) Engl. (as plant)
A145Z,Commiphora schimperi (O. Berg) Engl. (as plant)
A146A,Commiphora wightii (Arn.) Bhandari (as plant)
A146B,Conioselinum smithii (H.Wolff) Pimenov & Kljuykov (as plant)
A146C,Conium maculatum L. (as plant)
A146D,Consolida ajacis (L.) Schur (as plant)
A146E,Consolida orientalis (J.Gay) Schrödinger (as plant)
A146F,Convallaria majalis L. (as plant)
A146G,Convolvulus arvensis L. (as plant)
A146H,Convolvulus prostratus Forssk. (as plant)
A146J,Convolvulus scammonia L. (as plant)
A146K,Convolvulus scoparius L.f. (as plant)
A146L,Copaifera guyanensis Desf. (as plant)
A146M,Copaifera langsdorffii Desf. (as plant)
A146N,Copaifera officinalis (Jacq.) L. (as plant)
A146P,Coptis chinensis Franch. (as plant)
A146Q,Coptis deltoidea C.Y.Cheng & P.K.Hsiao (as plant)
A146R,Coptis japonica (Thunb.) Makino (as plant)
A146S,Coptis teeta Wall. (as plant)
A146T,Coptis trifolia (L.) Salisb. (as plant)
A146V,Corchorus olitorius L. (as plant)
A146X,Cordia curassavica (Jacq.) Roem. & Schult. (as plant)
A146Y,Cordia martinicensis (Jacq.) Roem. & Schult. (as plant)
A146Z,Cordia myxa L. (as plant)
A147A,Cordyline fruticosa (L.) A.Chev. (as plant)
A147B,Coreopsis lanceolata L. (as plant)
A147C,Coreopsis tinctoria Nutt. (as plant)
A147D,Coriaria myrtifolia L. (as plant)
A147E,Coriaria ruscifolia subsp. microphylla (Poir.) J.E.Skog (as plant)
A147F,Cornulaca aucheri Moq. (as plant)
A147G,Cornus florida L. (as plant)
A147H,Cornus sanguinea L. (as plant)
A147J,Cornutia pyramidata L. (as plant)
A147K,Coronilla scorpioides Koch. (as plant)
A147L,Corrigiola capensis Willd. (as plant)
A147M,Corydalis ambigua Cham.& Schltdl. (as plant)
A147N,Corydalis cava Schweigg. & Kort. (as plant)
A147P,Corydalis intermedia (L.) Merat. (as plant)
A147Q,Corydalis solida (L.) Clairv. (as plant)
A147R,Corydalis yanhusuo (Y.H.Chou & Chun C.Hsu) W.T.Wang ex Z.Y.Su & C.Y.Wu (as plant)
A147S,Corynocarpus laevigatus J.R.Forst. & G.Forst. (as plant)
A147T,Coryphantha macromeris (Engelm.) Britton & Rose (as plant)
A147V,Coscinium fenestratum (Goetgh.) Colebr. (as plant)
A147X,Cosmos bipinnatus Cav. (as plant)
A147Y,Cosmos sulphureus Cav. (as plant)
A147Z,Cossinia pinnata Comm. ex Lam. (as plant)
A148A,Cota tinctoria (L.) J.Gay (as plant)
A148B,Cotinus coggygria Scop. (as plant)
A148C,Cotoneaster spp. (as plant)
A148D,Crataegus pinnatifida Bunge (as plant)
A148E,Crateva nurvala Buch.-Ham. (as plant)
A148F,Crescentia cujete L. (as plant)
A148G,Crinum asiaticum L (as plant)
A148H,Crotalaria retusa L. (as plant)
A148J,Crotalaria sessiliflora L. (as plant)
A148K,Crotalaria spectabilis Roth (as plant)
A148L,Croton cascarilla (L.) L. (as plant)
A148M,Croton eluteria (L.) W.Wright (as plant)
A148N,Croton flavens L. (as plant)
A148P,Croton lechleri Müll.Arg. (as plant)
A148Q,Croton mauritianus Lam. (as plant)
A148R,Croton tiglium L. (as plant)
A148S,Cruciata laevipes Opiz. (as plant)
A148T,Cryptocarya agathophylla van der Werff (as plant)
A148V,Cryptostegia spp. (as plant)
A148X,Cullen corylifolium (L.) Medik. (as plant)
A148Y,Cullen drupaceum (Bunge) C.H.Stirt. (as plant)
A148Z,Cunila fasciculata Benth. (as plant)
A149A,Cunila microcephala Benth. (as plant)
A149B,Cunila platyphylla Epling (as plant)
A149C,Cupressus sempervirens L. (as plant)
A149D,Curculigo orchioides Gaertn. (as plant)
A149E,Curcuma amada Roxb. (as plant)
A149F,Curcuma angustifolia Roxb. (as plant)
A149G,Curcuma aromatica Salisb. (as plant)
A149H,Curcuma euchroma Valeton (as plant)
A149J,Curcuma kwangsiensis S.G.Lee & C.F. Liang (as plant)
A149K,Curcuma phaeocaulis Valeton (as plant)
A149L,Cuscuta chinensis Lam. (as plant)
A149M,Cuscuta epithymum Murray (as plant)
A149N,Cuscuta europaea L. (as plant)
A149P,Cuscuta japonica Chois (as plant)
A149Q,Cyathea glabra (Blume) Copel. (as plant)
A149R,Cyathula capitata Moq. (as plant)
A149S,Cyathula officinalis Kuan (as plant)
A149T,Cybistax antisyphilitica (Mart.) Mart. (as plant)
A149V,Cycas circinalis L. (as plant)
A149X,Cycas revoluta Thunb. (as plant)
A149Y,Cyclamen coum subsp. caucasicum (K.Koch) O.Schwarz (as plant)
A149Z,Cyclamen purpurascens Mill. (as plant)
A14AA,Cyclanthera pedata (L.) Schrad. (as plant)
A14AB,Cyclea peltata (Lam.) Hook.f. & Thomson (as plant)
A14AC,Cyclocarya paliurus (Batalin) Iljinsk. (as plant)
A14AD,Cyclospermum leptophyllum (Pers.) Eichler (as plant)
A14AE,Cymbopogon flexuosus (Nees ex Steud.) W.Watson (as plant)
A14AF,Cymbopogon jwarancusa subsp. olivieri (Boiss.) Soenarko (as plant)
A14AG,Cymbopogon martini (Roxb.) Will.Watson (as plant)
A14AH,Cymbopogon nardus (L.) Rendle (as plant)
A14AJ,Cymbopogon schoenanthus (L.) Spreng. (as plant)
A14AK,Cymbopogon winterianus Jowitt ex Bor (as plant)
A14AL,Cynanchum atratum Bunge (as plant)
A14AM,Cynanchum stauntonii (Decne.) Schltr. ex H.Lév. (as plant)
A14AN,Cynanchum viminale (L.) L. (as plant)
A14AP,Cynodon dactylon (L.) Pers. (as plant)
A14AQ,Cynoglossum officinale L. (as plant)
A14AR,Cynomorium songaricum Rupr. (as plant)
A14AS,Cyperus longus L. (as plant)
A14AT,Cyperus rotundus L. (as plant)
A14AV,Cypripedium calceolus L. (as plant)
A14AX,Cytinus hypocistis (L.) L. (as plant)
A14AY,Cytisus oromediterraneus (G. López & C.E. Jarvis) Rivas Mart. et al. (as plant)
A14AZ,Cytisus purgans (L.) Spach (as plant)
A14BA,Cytisus scoparius (L.) Link (as plant)
A14BB,Dactylis glomerata L. (as plant)
A14BC,Daemonorops draco (Willd.) Blume (as plant)
A14BD,Dahlia pinnata Cav. (as plant)
A14BE,Dalbergia odorifera T.C.Chen (as plant)
A14BF,Dalechampia scandens L. (as plant)
A14BG,Danais fragrans (Lam.) Pers. (as plant)
A14BH,Daphne genkwa Siebold & Zucc. (as plant)
A14BJ,Daphne gnidium L. (as plant)
A14BK,Daphne laureola L. (as plant)
A14BL,Daphne mezereum L. (as plant)
A14BM,Datura ferox L. (as plant)
A14BN,Datura inoxia Mill. (as plant)
A14BP,Datura metel L. (as plant)
A14BQ,Datura stramonium L. (as plant)
A14BR,Davilla rugosa Poir. (as plant)
A14BS,Decalepis hamiltonii Wight & Arn. (as plant)
A14BT,Decodon verticillatus (L.) Elliott (as plant)
A14BV,Deguelia utilis (A.C. Sm.) A.M.G. Azevedo (as plant)
A14BX,Dehaasia incrassata (Jack) Kosterm. (as plant)
A14BY,Delonix regia (Hook.) Raf. (as plant)
A14BZ,Delosperma spp. (as plant)
A14CA,Delphinium elatum L. (as plant)
A14CB,Delphinium staphisagria L. (as plant)
A14CC,Dendrobium chrysanthum Wall. ex Lindl. (as plant)
A14CD,Derris elliptica Benth. (as plant)
A14CE,Derris malaccensis Prain (as plant)
A14CF,Descurainia sophia (L.) Webb. ex Prantl (as plant)
A14CG,Desmanthus illinoensis (Michx.) MacMill. (as plant)
A14CH,Desmodium adscendens (Sw.) DC. (as plant)
A14CJ,Desmodium gangeticum (L.) DC. (as plant)
A14CK,Desmodium incanum DC. (as plant)
A14CL,Desmodium styracifolium (Osbeck) Merr. (as plant)
A14CM,Dianthus caryophyllus L. (as plant)
A14CN,Dianthus chinensis L. (as plant)
A14CP,Dicentra canadensis (Goldie) Walp. (as plant)
A14CQ,Dicentra cucullaria (L.) Bernh. (as plant)
A14CR,Dichroa febrifuga Lour. (as plant)
A14CS,Dictamnus albus L. (as plant)
A14CT,Dictyosperma album (Bory) Scheff. (as plant)
A14CV,Dicypellium caryophyllatum (Mart.) Nees (as plant)
A14CX,Dieffenbachia seguine (Jacq.) Schott (as plant)
A14CY,Digitalis ciliata Trautv. (as plant)
A14CZ,Digitalis ferruginea L. (as plant)
A14DA,Digitalis grandiflora Mill. (as plant)
A14DB,Digitalis lanata Ehrh. (as plant)
A14DC,Digitalis lutea L. (as plant)
A14DD,Digitalis purpurea L. (as plant)
A14DE,Dimorphandra mollis Benth. (as plant)
A14DF,Dioscorea alata L. (as plant)
A14DG,Dioscorea bulbifera L. (as plant)
A14DH,Dioscorea communis (L.) Caddick & Wilkin (as plant)
A14DJ,Dioscorea composita Hemsl. (as plant)
A14DK,Dioscorea hispida Dennst. (as plant)
A14DL,Dioscorea villosa L. (as plant)
A14DM,Diplopterys cabrerana (Cuatrec.) B.Gates (as plant)
A14DN,Dipsacus fullonum L. (as plant)
A14DP,Dipsacus inermis Wall. (as plant)
A14DQ,Dipsacus japonicus Miq. (as plant)
A14DR,Dipsacus laciniatus L. (as plant)
A14DS,Dipterocarpus alatus Roxb.ex G. Don (as plant)
A14DT,Dodonaea viscosa (L.) Jacq. (as plant)
A14DV,Dombeya populnea (Cav.) Baill. (as plant)
A14DX,Doratoxylon apetalum (Poir.) Radlk. (as plant)
A14DY,Doronicum pardalianches L. (as plant)
A14DZ,Doronicum plantagineum L. (as plant)
A14EA,Dorstenia contrajerva L. (as plant)
A14EB,Doryphora sassafras Endl. (as plant)
A14EC,Dracaena reflexa Lam. (as plant)
A14ED,Dracocephalum thymiflorum L. (as plant)
A14EE,Dracontium polyphyllum L. (as plant)
A14EF,Dracunculus vulgaris Schott. (as plant)
A14EG,Drimia indica (Roxb.) Jessop (as plant)
A14EH,Drimia maritima (L.) Stearn (as plant)
A14EJ,Drimys winteri J.R.Forst. & G.Forst. (as plant)
A14EK,Drosera anglica Huds. (as plant)
A14EL,Drosera intermedia Hayne (as plant)
A14EM,Drosera peltata Thunb. (as plant)
A14EN,Drosera ramentacea Burch. ex DC. (as plant)
A14EP,Drosera rotundifolia L. (as plant)
A14EQ,Drynaria roosii Nakaike (as plant)
A14ER,Dryobalanops sumatrensis (J.F.Gmel.) Kosterm. (as plant)
A14ES,Dryopteris filix-mas (L.) Schott. (as plant)
A14ET,Dryopteris marginalis (L.) A.Gray (as plant)
A14EV,Duboisia hopwoodii (F.Muell.) F.Muell. (as plant)
A14EX,Duboisia leichhardtii (F.Muell.) F.Muell. (as plant)
A14EY,Duboisia myoporoides R.Br. (as plant)
A14EZ,Dulacia inopiflora (Miers) Kuntze (as plant)
A14FA,Duranta erecta L. (as plant)
A14FB,Dysoxylum loureirii (Pierre) Pierre ex Laness. (as plant)
A14FC,Ecballium elaterium (L.) A.Rich. (as plant)
A14FD,Echinodorus macrophyllus (Kunth) Micheli (as plant)
A14FE,Echinophora tenuifolia subsp. sibtorpiana (Guss.) Tutin (as plant)
A14FF,Echinops ritro L. (as plant)
A14FG,Echinops sphaerocephalus L. (as plant)
A14FH,Echinopsis pachanoi (Britton & Rose) Friedrich & G.D.Rowley (as plant)
A14FJ,Echinopsis peruviana (Britton & Rose) H.Friedrich & G.D.Rowley (as plant)
A14FK,Echium vulgare L. (as plant)
A14FL,Eisenia bicyclis (Kjellman) Setchell (as plant)
A14FM,Elaeagnus rhamnoides (L.) A.Nelson (as plant)
A14FN,Eleocharis interstincta (Vahl) Roem. & Schult. (as plant)
A14FP,Eleutherococcus nodiflorus (Dunn) S.Y.Hu (as plant)
A14FQ,Eleutherococcus spinosus (L.f.) S.Y. Hu (as plant)
A14FR,Elytrigia repens Desv. (as plant)
A14FS,Embelia angustifolia (A.DC.) A.DC. (as plant)
A14FT,Embelia ribes Burm.f. (as plant)
A14FV,Embelia tsjeriam-cottam (Roem. & Schult.) A.DC (as plant)
A14FX,Emilia fosbergii Nicolson (as plant)
A14FY,Emilia sonchifolia (L.) DC. ex DC. (as plant)
A14FZ,Enicostema verticillatum (L.) Engl. (as plant)
A14GA,Ephedra distachya L. (as plant)
A14GB,Ephedra equisetina Bunge (as plant)
A14GC,Ephedra gerardiana Wall. ex Stapf (as plant)
A14GD,Ephedra intermedia Schrenk & C.A.Mey. (as plant)
A14GE,Ephedra major Host. (as plant)
A14GF,Ephedra sinica Stapf (as plant)
A14GG,Epilobium parviflorum Schreb. (as plant)
A14GH,Epimedium grandiflorum C.Morren. (as plant)
A14GJ,Epimedium sagittatum (Siebold & Zucc.) Maxim. (as plant)
A14GK,Equisetum fluviatile L. (as plant)
A14GL,Equisetum giganteum L. (as plant)
A14GM,Equisetum hyemale L. (as plant)
A14GN,Equisetum palustre L. (as plant)
A14GP,Equisetum ramosissimum Desf. (as plant)
A14GQ,Equisetum telmateia Ehrh. (as plant)
A14GR,Eranthis hyemalis (L.) Salisb. (as plant)
A14GS,Erechtites hieraciifolius (L.) Raf. ex DC. (as plant)
A14GT,Eremanthus arboreus (Gardner) MacLeish (as plant)
A14GV,Erica arborea L. (as plant)
A14GX,Erica cinerea L. (as plant)
A14GY,Erica tetralix L. (as plant)
A14GZ,Erigeron annuus (L.) Pers. (as plant)
A14HA,Eriocaulon buergerianum Körn. (as plant)
A14HB,Eriophyllum spp. (as plant)
A14HC,Erodium cicutarium (L.) L'Her. (as plant)
A14HD,Erodium moschatum (L.) L'Her. (as plant)
A14HE,Eryngium aquaticum L. (as plant)
A14HF,Eryngium campestre L. (as plant)
A14HG,Eryngium maritimum L. (as plant)
A14HH,Eryngium planum L. (as plant)
A14HJ,Erysimum cheiranthoides L. (as plant)
A14HK,Erysimum diffusum Ehrh. (as plant)
A14HL,Erysimum x cheiri (L.) Crantz (as plant)
A14HM,Erythrina corallodendron L. (as plant)
A14HN,Erythrina variegata L. (as plant)
A14HP,Erythrina verna Vell. (as plant)
A14HQ,Erythrophleum suaveolens (Guill. & Perr.) Brenan (Erythrophleum guineense G. Don) (as plant)
A14HR,Erythroxylum coca Lam. (as plant)
A14HS,Erythroxylum laurifolium Lam. (as plant)
A14HT,Erythroxylum novogranatense (D.Morris) Hieron. (as plant)
A14HV,Eschscholzia californica Cham. (as plant)
A14HX,Eucalyptus dives Schauer (as plant)
A14HY,Eucalyptus odorata Behr (as plant)
A14HZ,Eucalyptus polybractea F.Muell ex R.T.Baker (as plant)
A14JA,Eucalyptus radiata A.Cunn ex DC. (as plant)
A14JB,Eucalyptus smithii F.Muell. ex R.T.Baker (as plant)
A14JC,Eucalyptus staigeriana F.Muell. ex F.M.Bailey (as plant)
A14JD,Eugenia buxifolia Lam. (as plant)
A14JE,Euonymus atropurpureus Jacq. (as plant)
A14JF,Euonymus europaeus L. (as plant)
A14JG,Euonymus laxiflorus Champ. ex Benth. (as plant)
A14JH,Eupatorium cannabinum L. (as plant)
A14JJ,Eupatorium purpureum L. (as plant)
A14JK,Euphorbia amygdaloides L. (as plant)
A14JL,Euphorbia antiquorum L. (as plant)
A14JM,Euphorbia antisyphilitica Zucc. (as plant)
A14JN,Euphorbia bracteata Jacq. (as plant)
A14JP,Euphorbia canariensis L. (as plant)
A14JQ,Euphorbia characias L. (as plant)
A14JR,Euphorbia cotinifolia L. (as plant)
A14JS,Euphorbia cyparissias L. (as plant)
A14JT,Euphorbia esula L. (as plant)
A14JV,Euphorbia fulgens Karw. ex Klotzsch (as plant)
A14JX,Euphorbia helioscopia L. (as plant)
A14JY,Euphorbia heterophylla L. (as plant)
A14JZ,Euphorbia indica Lam. (as plant)
A14KA,Euphorbia lactea Haw. (as plant)
A14KB,Euphorbia lathyris L. (as plant)
A14KC,Euphorbia leucocephala Lotsy (as plant)
A14KD,Euphorbia milii Des Moul. (as plant)
A14KE,Euphorbia milii var. splendens (Bojer ex Hook.) Ursch & Leandri (as plant)
A14KF,Euphorbia neriifolia L. (as plant)
A14KG,Euphorbia palustris L. (as plant)
A14KH,Euphorbia peplis L. (as plant)
A14KJ,Euphorbia pulcherrima Willd. ex Klotzsch (as plant)
A14KK,Euphorbia resinifera Berg (as plant)
A14KL,Euphorbia tirucalli L. (as plant)
A14KM,Euphorbia tithymaloides L. (as plant)
A14KN,Euphrasia stricta D.Wolf ex J.F.Lehm (as plant)
