code,name
A0D9F,Excelsa coffee beans
A0D9G,Robusta coffee beans
A0D9H,Arabian coffee beans
A0D9J,Coffee beans and similar-
A0D9K,"Other species of genus Triticum, not elsewhere mentioned"
A0D9L,Mung bean (dry seeds) (feed)
A0D9M,"Other species of genus Sorghum, not elsewhere mentioned"
A0D9N,Sudan grass grain
A0D9P,Durra grain
A0D9Q,Sorghum and similar-
A0D9R,Rye and similar-
A0D9S,Indian corn grain
A0D9T,Prince of Wales-feather amaranth grain
A0D9V,Red amaranth grains
A0D9X,Foxtail amaranth grain
A0D9Y,Barley and similar-
A0D9Z,Kapok and similar-
A0DAA,American oil palm fruits
A0DAB,African oil palm fruits
A0DAC,Maripa palm fruits
A0DAD,Oil palms fruits and similar-
A0DAE,Jojoba nuts
A0DAF,Babassu palm nuts
A0DAG,Argan nuts
A0DAH,American oil palm kernels
A0DAJ,African oil palm kernels
A0DAK,Maripa palm kernels
A0DAL,Oil palms kernels and similar-
A0DAM,Olives for oil production and similar-
A0DAN,Sea buckthorn seeds
A0DAP,Castor beans and similar-
A0DAQ,Ruderalis hemp seeds
A0DAR,Common hemp seeds
A0DAS,Hemp seeds and similar-
A0DAT,Jerusalem artichoke (feed)
A0DAV,Gold of pleasure seeds and similar-
A0DAX,Perennial honesty seeds
A0DAY,Annual honesty seeds
A0DAZ,Honesty seeds
A0DBA,Evening primrose seeds
A0DBB,Carrot (feed)
A0DBC,Milk thistle seeds
A0DBD,Safflower seeds and similar-
A0DBE,"Other seeds of species of familia Cucurbitaceae, not elsewhere mentioned"
A0DBF,Watermelon seeds
A0DBG,Common cotton seeds
A0DBH,Pima cotton seeds
A0DBJ,Cotton seeds and similar-
A0DBK,White mustard seeds
A0DBL,Black mustard seeds
A0DBM,Soyabeans and similar-
A0DBN,Radish seeds
A0DBP,Sunflower seeds and similar-
A0DBQ,Sesame seeds and similar-
A0DBR,Poppy seeds and similar-
A0DBS,Peanuts and similar-
A0DBT,Linseeds and similar-
A0DBV,Andean lupin (dry)
A0DBX,Yellow lupin (dry)
A0DBY,Blue lupin (dry)
A0DBZ,White lupin (dry)
A0DCA,Lupins (dry) and similar-
A0DCB,Moringa (dry)
A0DCC,Asparagus peas (dry)
A0DCD,Peas (dry) and similar-
A0DCE,Lentils (dry) and similar-
A0DCF,Yardlong beans (dry)
A0DCG,Stink beans (dry)
A0DCH,Soyabeans for consumption (dry)
A0DCJ,Runner beans (dry)
A0DCK,Monantha vetches (dry)
A0DCL,Guar beans (dry)
A0DCM,Ervils (dry)
A0DCN,Other procaryotes organisms
A0DCP,Other algae
A0DCQ,Spirulina (platensis)
A0DCR,Spirulina (maxima)
A0DCS,Other mosses and lichens
A0DCT,Icelandic mosses
A0DCV,Mosses and lichens
A0DCX,"Other species of genus Tuber, not elsewhere mentioned"
A0DCY,Other wild fungi
A0DCZ,Summer truffles
A0DDA,Scotch bonnet mushrooms
A0DDB,Saint George's mushrooms
A0DDC,Piemont white truffles
A0DDD,Périgord black truffles
A0DDE,Horns of plenty
A0DDF,Hedgehog mushrooms
A0DDG,"Other species of genus Pleurotus, not elsewhere mentioned"
A0DDH,Other cultivated fungi
A0DDJ,Wood blewits
A0DDK,Snow mushrooms
A0DDL,Shimeji
A0DDM,Pom-pom blancs
A0DDN,Pleurotus
A0DDP,Nameko
A0DDQ,Jew's ears
A0DDR,Horse mushrooms
A0DDS,Fusarium venenatum
A0DDT,Enokitake
A0DDV,Corn smuts
A0DDX,Cabbage palm heart
A0DDY,Assai palm hearts
A0DDZ,Devil rattan hearts
A0DEA,Coconut palm hearts
A0DEB,Peach palm hearts
A0DEC,Palm hearts and similar-
A0DED,Moso Bamboo
A0DEE,European bamboo
A0DEF,Bamboo shoots and similar-
A0DEG,Rhubarbs and similar-
A0DEH,Leeks and similar-
A0DEJ,Banana flowers - paradisiaca cultivars
A0DEK,Banana flowers - balbisiana cultivars
A0DEL,Banana flowers - acuminata cultivars
A0DEM,Banana flowers
A0DEN,Globe artichokes and similar-
A0DEP,Florence fennels and similar-
A0DEQ,Celeries and similar-
A0DER,Borage stems
A0DES,Cardoons and similar-
A0DET,Hop sprouts
A0DEV,Asparagus and similar-
A0DEX,Andean lupin (without pods)
A0DEY,Yellow lupin (without pods)
A0DEZ,Blue lupin (without pods)
A0DFA,White lupin (without pods)
A0DFB,Lentils and similar-
A0DFC,Moringa (without pods)
A0DFD,Asparagus peas (without pods)
A0DFE,Moringa (with pods)
A0DFF,Chickling vetches (with pods)
A0DFG,Asparagus peas (with pods)
A0DFH,Yardlong beans (without pods)
A0DFJ,Stink beans (without pods)
A0DFK,Runner beans (without pods)
A0DFL,Monantha vetches (without pods)
A0DFM,Guar beans (without pods)
A0DFN,Ervils (without pods)
A0DFP,Vetches (with pods)
A0DFQ,Stink beans (with pods)
A0DFR,Soyabeans (with pods)
A0DFS,Monantha vetches (with pods)
A0DFT,Ervils (with pods)
A0DFV,Azuki beans (with pods)
A0DFX,Stevia
A0DFY,Russian tarragon
A0DFZ,Other urtica species
A0DGA,Mexican oregano
A0DGB,Aztec sweet herb
A0DGC,Wild betel leaves
A0DGD,Siamese cassia
A0DGE,Laurel and similar-
A0DGF,Other edible flowers
A0DGG,Rice paddy herb
A0DGH,Pot marigold (edible flowers)
A0DGJ,Dwarf nasturtium
A0DGK,Garden nasturtium
A0DGL,Other marigold flowers
A0DGM,Signet marigold
A0DGN,Dwarf marigold
A0DGP,Lizard tail
A0DGQ,Lesser calamint
A0DGR,Courgette (edible flowers)
A0DGS,Asiatic pennywort
A0DGT,"Other species and hybrids of genus Mentha, not elsewhere mentioned"
A0DGV,Water mint
A0DGX,Gingermint
A0DGY,Corsican mint
A0DGZ,Bergamot mint
A0DHA,Apple mint
A0DHB,Thai basil
A0DHC,Lemon basil
A0DHD,Holy basil
A0DHE,Hoary basil
A0DHF,Greek bush basil
A0DHG,Syrian oregano
A0DHH,Summer savory
A0DHJ,Mastic thyme
A0DHK,Lemon thyme
A0DHL,Lemon savory
A0DHM,Cretan oregano
A0DHN,Creeping thyme
A0DHP,Santolina
A0DHQ,Rosemary and similar-
A0DHR,"Other species and hybrids of genus Salvia, not elsewhere mentioned"
A0DHS,Jamé's sage
A0DHT,Greek sage
A0DHV,Curry herb
A0DHX,Sage and similar-
A0DHY,Root parsley leaves
A0DHZ,Parsley and similar-
A0DJA,Bloodwort dock
A0DJB,Water dock
A0DJC,Maori dock
A0DJD,Salad burnet
A0DJE,Pimpernel
A0DJF,Fenugreek leaves
A0DJG,Caraway leaves
A0DJH,Ramson
A0DJJ,Chervil and similar-
A0DJK,Dandelion leaves (forced)
A0DJL,Witloofs and similar-
A0DJM,Water mimosas
A0DJN,Water clovers
A0DJP,Climbing wattle
A0DJQ,Grape leaves and similar species
A0DJR,Swiss chards
A0DJS,Beetroot leaves
A0DJT,Chards and similar-
A0DJV,Sea lavanders
A0DJX,Sea asters
A0DJY,Rock samphires
A0DJZ,Garland chrysanthemums leaves
A0DKA,Black eyed peas leaves
A0DKB,Bitterleaves
A0DKC,Bitterblad leaves
A0DKD,Green amaranth leaves
A0DKE,Chinese amaranth leaves
A0DKF,Spleen amaranth leaves
A0DKG,Red amaranth leaves
A0DKH,Purple amaranth leaves
A0DKJ,Other species harvested at baby leaf stage
A0DKK,Baby leaf spinaches
A0DKL,Baby leaf escaroles
A0DKM,Baby leaf lettuces
A0DKN,Baby leaf chards
A0DKP,Red mustard leaves and similar-
A0DKQ,Land cresses and similar-
A0DKR,Roman rocket sprouts
A0DKS,Ginger shoots
A0DKT,Daikon sprouts
A0DKV,Broccoli sprouts
A0DKX,Chinese chives sprouts
A0DKY,Sweet potato (feed)
A0DLA,Puntarelle
A0DLB,Lettuces and similar-
A0DLC,Lamb's lettuces and similar-
A0DLD,Rape kales
A0DLE,Jersey kales
A0DLF,Chinese flat cabbages
A0DLG,Brussels sprouts and similar-
A0DLH,Manioc; [tapioca]; [cassava] (feed)
A0DLJ,Liquid coffee concentrate
A0DLK,Romanesco cauliflowers
A0DLL,Cauliflowers and similar-
A0DLM,Calabrese
A0DLN,Baby corn
A0DLP,Sweet corn and similar-
A0DLQ,Watermelons and similar-
A0DLR,Winter squashes
A0DLS,Potatoes (feed)
A0DLT,Butternut squashes
A0DLV,Pumpkins and similar-
A0DLX,Pointed gourds
A0DLY,Ivy gourds
A0DLZ,Dosakayi
A0DMA,Armenian cucumbers
A0DMB,Cucumbers and similar-
A0DMC,Okra and similar-
A0DMD,Turkey berries
A0DME,Thorn apples
A0DMF,Ethiopian eggplants
A0DMG,Antroewas
A0DMH,Rocoto capsicum
A0DMJ,Tabasco capsicum
A0DMK,Chinese capsicum
A0DML,Capsicum baccatum
A0DMM,Capsicum annuum hot cultivars
A0DMN,Tomatillos
A0DMP,Litchi tomatoes
A0DMQ,Chinese wolfberries
A0DMR,Wolfberries
A0DMS,Dwarf Cape gooseberries
A0DMT,Cape gooseberries
A0DMV,Alkekengi
A0DMX,Tomatoes
A0DMY,Green onions
A0DMZ,Persian shallots
A0DNA,French grey shallots
A0DNB,Shallots and similar-
A0DNC,Figs (feed)
A0DND,Onion bulbs for fresh consumption
A0DNE,Twistedleaf garlic
A0DNF,Tuberous-rooted mustards
A0DNG,Turnips and similar-
A0DNH,Swedes and similar-
A0DNJ,Small radishes
A0DNK,Maca roots
A0DNL,Pistachio nut (feed)
A0DNM,Other urtica roots
A0DNN,Comon nettle roots
A0DNP,Nettle roots
A0DNQ,Burnet saxifrage roots
A0DNR,Parsley roots and similar-
A0DNS,Parsnips and similar-
A0DNT,Dates (feed)
A0DNV,Jerusalem artichokes and similar-
A0DNX,Dandelion roots
A0DNY,Celeriacs and similar-
A0DNZ,Baby carrots
A0DPA,Coloured carrots varieties
A0DPB,Carrots and similar-
A0DPC,Beetroots and similar-
A0DPD,Lotus roots
A0DPE,Arrowroots and similar-
A0DPF,American groundnuts tubers
A0DPG,Amazonian yam beans
A0DPH,Sweet potatoes and similar-
A0DPJ,Eddoe taros
A0DPK,Dasheen taros
A0DPL,Blue taros
A0DPM,Andigena
A0DPN,Konjac roots
A0DPP,Potatoes and similar-
A0DPQ,Soursops and similar-
A0DPR,Durians and similar-
A0DPS,"Other species of genus Artocarpus, not elsewhere mentioned"
A0DPT,Maltodextrins and similars
A0DPV,Pineapples and similar-
A0DPX,Parà guavas
A0DPY,Guayabillos
A0DPZ,Costarican guavas
A0DQA,Cattley guavas
A0DQB,Brazilian guavas
A0DQC,Granate apples and similar-
A0DQD,Paw paws
A0DQE,Papayas and similar-
A0DQF,Mangoes and similar-
A0DQG,Plantains - paradisiaca cultivars
A0DQH,Plantains - balbisiana cultivars
A0DQJ,Plantains - acuminata cultivars
A0DQK,Common banana - paradisiaca cultivars
A0DQL,Cavendishes - balbisiana cultivars
A0DQM,Common banana - acuminata cultivars
A0DQN,Avocados for oil production
A0DQP,Avocados and similar-
A0DQQ,Star apples and similar-
A0DQR,Saguaro fruits
A0DQS,Pitayas
A0DQT,Prickly pears and similar-
A0DQV,Wingedstem passionflower fruits
A0DQX,Monstera fruits
A0DQY,Granadillas
A0DQZ,Giant granadillas
A0DRA,Banana passionfruits
A0DRB,Passionfruits and similar-
A0DRC,Marulas
A0DRE,Golden kiwifruit
A0DRF,Fuzzy kiwifruit
A0DRG,Kiwi fruits and similar-
A0DRH,Water pears
A0DRJ,Water berries
A0DRK,Water apples
A0DRL,Camu camus
A0DRM,Purple mombins
A0DRN,Nonis
A0DRP,Maprangs
A0DRQ,Malayan mombins
A0DRR,"Other species and hybrids of genus Fortunella, not elsewhere mentioned"
A0DRS,Limequats
A0DRT,Kumquats
A0DRV,Chinese white olives
A0DRX,Chinese black olives
A0DRY,Figs and similar-
A0DRZ,Awara palm fruits
A0DSA,Açaí berries
A0DSB,Dates and similar-
A0DSC,Silverberries
A0DSD,Riberries
A0DSE,Phalsa fruits
A0DSF,Midland hawberries
A0DSG,Guelder rose berries
A0DSH,Dwarf elderberries
A0DSJ,Che berries
A0DSK,Buffalo berries
A0DSL,Bayberries
A0DSM,Black mulberries
A0DSN,White mulberries
A0DSP,Baked milk types (as part-nature)
A0DSQ,Rugosa rose
A0DSR,Cinnamon rose
A0DSS,Dog rose
A0DST,For own consumption
A0DSV,Currants and similar-
A0DSX,Small cranberries
A0DSY,Partridge berries
A0DSZ,Muntries
A0DTA,Red crowberries
A0DTB,Black crowberries (common)
A0DTC,Black crowberries (tetraploid)
A0DTD,Purple crowberries
A0DTE,"Other species and hybrids of genera Ribes and Vaccinium, not elsewhere mentioned"
A0DTF,Ugniberries
A0DTG,Salal
A0DTH,Native currant
A0DTJ,Myrtle berries
A0DTK,Golden currant
A0DTL,European barberries
A0DTM,Aronia berries (purple)
A0DTN,Aronia berries (black)
A0DTP,Aronia berries (red)
A0DTQ,Aronia berries
A0DTR,Southern blueberry
A0DTS,Korean raspberries
A0DTT,Korean black raspberries
A0DTV,Hazelnuts (feed)
A0DTX,"Other species and hybrids of genus Rubus, not elsewhere mentioned"
A0DTY,Blackberries and similar-
A0DTZ,Strawberries group-deprecated
A0DVA,Muscadine grapes
A0DVB,Amur river grapes
A0DVC,Wine grapes and similar-
A0DVD,Schisandra berries
A0DVE,Table grapes and similar-
A0DVF,Prunus Nadia®
A0DVG,Plumcots
A0DVH,Klamath plums
A0DVJ,Beach plums
A0DVK,"Other hybrids of Persica vulgaris or Prunus persica, not elsewhere mentioned"
A0DVL,Flat peaches
A0DVM,Almonds (feed)
A0DVN,Nanking cherries
A0DVP,Cornelian cherries
A0DVQ,Capulins
A0DVR,Black cherries
A0DVS,Sour cherries light red
A0DVT,Nectacots
A0DVV,Japanese apricots
A0DVX,Apricots and similar-
A0DVY,Loquats and similar-
A0DVZ,Medlars and similar-
A0DXA,Japanese quinces
A0DXB,Chinese quinces
A0DXC,Quinces and similar-
A0DXD,Ya pears
A0DXE,Wild pears
A0DXF,Tejocotes
A0DXG,Common walnut
A0DXH,Eastern black walnuts
A0DXJ,Walnuts and similar-
A0DXK,Pistachios and similar-
A0DXL,Other pine nut kernels
A0DXM,Bhutan pine nut kernels
A0DXN,Yunnan Pine nut kernels
A0DXP,Siberian dwarf pine nut kernels
A0DXQ,Siberian pine nut kernels
A0DXR,Korean pine nut kernels
A0DXS,Chilgoza pine nut kernels
A0DXT,Swiss pine nut kernels
A0DXV,Stone pine nut kernels
A0DXX,Pecans and similar-
A0DXY,Macadamia tetraphylla
A0DXZ,Macadamia integrifolia
A0DYA,Macadamias and similar-
A0DYB,Acorns
A0DYC,Areca nuts
A0DYD,Coconuts and similar-
A0DYE,Sweet Chestnut
A0DYF,Chinese chestnut
A0DYG,American chestnut
A0DYH,Japanese chestnut
A0DYJ,Chestnuts and similar-
A0DYK,Cashew nuts and similar-
A0DYL,Brazil nuts and similar-
A0DYM,Canarium nuts (harveyi)
A0DYN,Canarium nuts
A0DYP,Almonds and similar-
A0DYQ,"Other hybrids of Citrus reticulata, not elsewhere mentioned"
A0DYR,Tahiti limes
A0DYS,Sweet limes
A0DYT,Kaffir limes
A0DYV,Indian sweet limes
A0DYX,Limes and similar-
A0DYY,"Other hybrids of Citrus sinensis, not elsewhere mentioned"
A0DYZ,Trifoliate oranges
A0DZA,Cara caras
A0DZB,Oranges
A0DZC,"Other hybrids of Citrus paradisi, not elsewhere mentioned"
A0EEZ,Sorbitol (feed)
A0EFA,Xylitol (feed)
A0EFB,Mannitol (feed)
A0EFC,Isomalt (feed)
A0EFD,Polyols (feed)
A0EFE,"Juice, beetroot (feed)"
A0EFF,"Vegetable fats and oils, edible (feed)"
A0EFG,Polydextrose (feed)
A0EFH,Maltodextrin (feed)
A0EFJ,Dextrin (feed)
A0EFK,Sugar beet molasses (feed)
A0EFL,Fructose (feed)
A0EFM,Glucose (feed)
A0EFN,Potato flakes (feed)
A0EFP,"Oat, puffed (feed)"
A0EFQ,Processed maize-based flakes (feed)
A0EFR,Processed barley-based flakes (feed)
A0EFS,Barley popped (feed)
A0EFT,Wheat germ (feed)
A0EFV,Wheat bran (feed)
A0EFX,Rye bran (feed)
A0EFY,Oat flour (feed)
A0EFZ,Oat bran (feed)
A0EGA,Maize germ (feed)
A0EGB,Cereal and cereal-like flours (feed)
A0EGC,Lactose (feed)
A0EGD,Hydrolysed animal proteins (feed)
A0EGE,Mono-esters of propylene glycol and fatty acids (feed)
A0EGF,Leonardite (feed)
A0EGG,Sucroglycerides of fatty acids (feed)
A0EGH,Sucrose esters of fatty acids (feed)
A0EGJ,Mono- and diglycerides of fatty acids esterified with organic acids (feed)
A0EGK,Soap stocks (feed)
A0EGL,Pure distilled fatty acids from splitting (feed)
A0EGM,Crude fatty acids from splitting (feed)
A0EGN,Fatty acid distillates from physical refining (feed)
A0EGP,Mycelium silage from the production of penicillin (feed)
A0EGQ,Calcium sodium polyphosphate (feed)
A0EGR,Potassium polyphosphate (feed)
A0EGS,Pentapotassium tri-phosphate (feed)
A0EGT,Tetrapotassium di-phosphate (feed)
A0EGV,Tripotassium phosphate (feed)
A0EGX,Sodium polyphosphate; [Sodium hexametaphosphate] (feed)
A0EGY,Trisodium diphosphate (feed)
A0EGZ,Disodium dihydrogen diphosphate (feed)
A0EHA,Magnesium acid pyrophosphate (feed)
A0EHB,Calcium dihydrogen diphosphate (feed)
A0EHC,Calcium polyphosphate (feed)
A0EHD,Walnut kernel expeller (feed)
A0EHE,Pomegranate expeller (feed)
A0EHF,Evening primrose expeller (feed)
A0EHG,Borrage seed expeller (feed)
A0EHH,Black cumin expeller (feed)
A0EHJ,Apricot kernel expeller (feed)
A0EHK,Hazelnut expeller (feed)
A0EHL,Grape pips soluble (feed)
A0EHM,Canary grass seeds (feed)
A0EHN,Almond kernel expeller (feed)
A0EHP,Onions solubles (feed)
A0EHQ,"Sunflower seed meal feed, dehulled (feed)"
A0EHR,Sunflower seed meal feed (feed)
A0EHS,"Soya (bean) meal feed, dehulled (feed)"
A0EHT,Soya (bean) meal feed (feed)
A0EHV,"Soybean, flakes (feed)"
A0EHX,Soya (beans) (feed)
A0EHY,Rape seed meal feed (feed)
A0EHZ,Rape seed expeller feed (feed)
A0EJA,Defatted olive meal (feed)
A0EJB,Defatted olive meal feed (feed)
A0EJC,Linseed meal feed (feed)
A0EJD,Linseed expeller feed (feed)
A0EJE,"Immature rice, milled (feed)"
A0EJF,"Malformed rice, milled/chalky rice, milled (feed)"
A0EJG,"Rice, fermented (feed)"
A0EJH,"Rice, puffed (feed)"
A0EJJ,Rice flour (feed)
A0EJK,Oat groats (feed)
A0EJL,Crushed degerminated (degermed) Maize (feed)
A0EJM,Live cereal plants (as part-nature)
A0EJN,Live mammals (as part-nature)
A0EJP,Live insects and arachnids (as part-nature)
A0EJQ,Live crustaceans (as part-nature)
A0EJR,Live molluscs (as part-nature)
A0EJS,Live amphibians (as part-nature)
A0EJT,Live reptiles (as part-nature)
A0EJV,Live fishes (as part-nature)
A0EJX,Live birds (as part-nature)
A0EJY,Grilling/griddling (high temperature cooking)
A0EJZ,Live lichens and mosses (as part-nature)
A0EKA,Live algae (as part-nature)
A0EKB,Live fungi (as part-nature)
A0EKC,Live vegetables for infusions (as part-nature)
A0EKD,Live plants for herbs or flowers (as part-nature)
A0EKE,Live plants for spices (as part-nature)
A0EKF,Live fruit plants (as part-nature)
A0EKG,Live nuts and seed plants (as part-nature)
A0EKH,Live stem and stalk vegetables (as part-nature)
A0EKJ,Live bulb vegetables (as part-nature)
A0EKK,Live flowering vegetables (as part-nature)
A0EKL,Live leafy vegetables (as part-nature)
A0EKM,Live root or tuber vegetables (as part-nature)
A0EKN,Live fruiting vegetables (as part-nature)
A0EKP,Live legume plants (as part-nature)
A0EKQ,Separation (in liquid phase)
A0EKR,Vegetative tissues of algae (as part-nature)
A0EKS,Vegetative tissues of lichens and mosses (as part-nature)
A0EKT,Leaves (as part-nature)
A0EKV,Leaves used as leafy vegetables (as part-nature)
A0EKX,Leaves (and eventually other minor parts) used for infusions or hot drinks (as part-nature)
A0EKY,Bile (as part-nature)
A0EKZ,Flowers used for infusions or hot drinks (as part-nature)
A0ELA,Flowers used as vegetables (as part-nature)
A0ELB,Seeds used for infusions or hot drinks (as part-nature)
A0ELC,Fruits used as fruit (as part-nature)
A0ELD,Fruits used as oil source (as part-nature)
A0ELE,Fruits used as vegetables (as part-nature)
A0ELF,Fruits used as spice (as part-nature)
A0ELG,Stems/stalks eaten as vegetables (as part-nature)
A0ELH,Stalks/canes for sugar (as part-nature)
A0ELJ,Cereals derivatives (as part-nature)
A0ELK,Marinated / pickled vegetables (as part-nature)
A0ELL,Salted vegetables (as part-nature)
A0ELM,Fermented vegetables (as part-nature)
A0ELN,Dried vegetables (as part-nature)
A0ELP,Candied or sugar preserved vegetables (as part-nature)
A0ELQ,Processed or preserved legumes (as part-nature)
A0ELR,Processed or preserved fruits (as part-nature)
A0ELS,Canned fruits (as part-nature)
A0ELT,Candied or sugar preserved fruits (as part-nature)
A0ELV,Dried fruits (as part-nature)
A0ELX,Primary derivatives from nuts and similar seeds (as part-nature)
A0ELY,Candied or sugar preserved nuts (as part-nature)
A0ELZ,Dried nuts and related flours and powders (as part-nature)
A0EMA,Fruit / vegetable jams (as part-nature)
A0EMB,Fruit / vegetable marmalades (as part-nature)
A0EMC,Fruit or fruit-vegetable puree (as part-nature)
A0EMD,Fish meat (as part-nature)
A0EME,Molluscs meat (as part-nature)
A0EMF,Crustaceans meat (as part-nature)
A0EMG,Insects / arachnids meat (as part-nature)
A0EMH,Amphibians meat (as part-nature)
A0EMJ,Reptile meat (as part-nature)
A0EMK,Canned/jarred meat (as part-nature)
A0EML,Charcuterie meat (as part-nature)
A0EMM,Structured/textured fish meat (as part-nature)
A0EMN,Dried meat (as part-nature)
A0EMP,Animal and vegetable fats and oils (as part-nature)
A0EMQ,Processed or preserved fish (as part-nature)
A0EMR,Processed or preserved seafood (as part-nature)
A0EMS,Canned/jarred fish (as part-nature)
A0EMT,Dried fish (as part-nature)
A0EMV,Salted fish (as part-nature)
A0EMX,Smoked fish (as part-nature)
A0EMY,Marinated / pickled fish (as part-nature)
A0EMZ,Canned/jarred seafood (as part-nature)
A0ENA,Salted seafood (as part-nature)
A0ENB,Dried seafood (as part-nature)
A0ENC,Marinated / pickled seafood (as part-nature)
A0END,Smoked seafood (as part-nature)
A0ENE,Candy (as part-nature)
A0ENF,Sweet bars and other formed sweet masses (as part-nature)
A0ENG,Margarine (as part-nature)
A0ENH,Beer (as part-nature)
A0ENJ,Beer-like beverages (as part-nature)
A0ENK,Wine (as part-nature)
A0ENL,Wine-like fermented fruit products (as part-nature)
A0ENM,Fortified/liqueur wine (as part-nature)
A0ENN,Unsweetened spirits not from fruit (as part-nature)
A0ENP,Unsweetened flavoured spirits (as part-nature)
A0ENQ,Unsweetened spirits from fruit (as part-nature)
A0ENR,Water-based beverages (as part-nature)
A0ENS,Cola-type drink (as part-nature)
A0ENT,Energy drink (as part-nature)
A0ENV,Isotonic/sport drink (as part-nature)
A0ENX,Spoonable desserts and ice creams (as part-nature)
A0ENY,Dairy-based ice creams and similar (as part-nature)
A0ENZ,Taste enhancing RPC extracts (as part-nature)
A0EPA,Stock cubes/granulates (as part-nature)
A0EPB,Vinegar (as part-nature)
A0EPC,Relishes (as part-nature)
A0EPD,Pickles (as part-nature)
A0EPE,Tomato ketchups (as part-nature)
A0EPF,Sauces from fermented/hydrolised sources and similar (as part-nature)
A0EPG,BBQ-type sauces (as part-nature)
A0EPH,Mustard-type sauces (as part-nature)
A0EPJ,Brown cooked sauces (as part-nature)
A0EPK,White sauces (as part-nature)
A0EPL,Tomato-based cooking sauces (as part-nature)
A0EPM,Emulsified sauces (as part-nature)
A0EPN,Salad dressing (as part-nature)
A0EPP,Herbs/spices sauces (as part-nature)
A0EPQ,Bakery products (as part-nature)
A0EPR,Sandwich bread (as part-nature)
A0EPS,Bread products (as part-nature)
A0EPT,Chips/crisps (as part-nature)
A0EPV,Puffs/curls-type extruded snack (as part-nature)
A0EPX,Fries (finger chips) (as part-nature)
A0EPY,Sucrose (as part-nature)
A0EPZ,Fructose (as part-nature)
A0EQA,Isolated proteins and other protein products (as part-nature)
A0EQB,Ingredients for food fortification/enrichment (as part-nature)
A0EQC,Chemical elements (as part-nature)
A0EQF,Dairy snacks (as part-nature)
A0EQG,"Rice-based dishes dry, to be cooked (as part-nature)"
A0EQH,Soups dry or concentrated preparations (as part-nature)
A0EQJ,Pasta-based dishes dry or uncooked (as part-nature)
A0EQK,Savoury pies and tarts (as part-nature)
A0EQT,Omega-3 fatty acids (as part-nature)
A0ERA,Crackers and breadsticks (as part-nature)
A0ERC,Cakes (as part-nature)
A0ERD,Pre-mixes (dry) for baked products (as part-nature)
A0ERF,Vegetables-based cooked sauce (as part-nature)
A0ERH,Omega-6 fatty acids (as part-nature)
A0ERJ,Phytosterols (as part-nature)
A0ERK,Carotenoids (as part-nature)
A0ERL,Polyphenols (as part-nature)
A0ERM,Enzymes for fortification (as part-nature)
A0ERP,Live plants for sugar (as part-nature)
A0ERQ,Canned/jarred vegetables (as part-nature)
A0ERR,Processed or preserved vegetables and similar (as part-nature)
A0ERS,Fruit / vegetable compotes (as part-nature)
A0ERT,Canned legumes (as part-nature)
A0ERV,Dried legumes (pulses) and their flours (as part-nature)
A0ERX,Roots and other underground parts used as vegetables (as part-nature)
A0ERY,Roots used for infusions or hot drinks (as part-nature)
A0ERZ,Eyeball (as part-nature)
A0ESA,Roots used as sugar source (as part-nature)
A0ESB,Caffeine (as part-nature)
A0ESC,Special fatty acids (as part-nature)
A0ESD,Galactose (as part-nature)
A0ESE,Feather (as part-nature)
A0ESF,Wool (as part-nature)
A0ESG,Tissues juice (as part-nature)
A0ESH,Sand-related (as part-nature)
A0ESJ,Retina (as part-nature)
A0ESK,Pollen-related (as part-nature)
A0ESL,French beans canned
A0ESN,Injection site (as part-nature)
A0ESP,Hair (as part-nature)
A0ESQ,Stalks/canes/trunk sap or similar for sugar
A0ESR,Legume vegetables fresh (p)
A0ESS,Leaves used for infusions or hot drinks
A0EST,Leaves
A0ESV,Basils and mints
A0ESX,Stems/stalks
A0ESY,Flowers
A0ESZ,Flowers used as vegetables
A0ETB,Seeds
A0ETD,Roots and other underground parts
A0ETE,Roots used as sugar source
A0ETF,Plants where the vegetative tissue is used as food
A0ETG,Fungi
A0ETJ,Spices or infusion materials of miscellaneous origin (as part-nature)
A0ETK,Materials for infusions or hot drinks of miscellaneous origin
A0ETL,Semolina
A0ETM,Starches
A0ETN,Cereal germ
A0ETP,Cereal primary derivatives
A0ETQ,Canned/jarred vegetables
A0ETR,Salted vegetables
A0ETS,Candied or sugar preserved vegetables
A0ETT,Fermented vegetables
A0ETV,Fruit/vegetable juice concentrate
A0ETX,Fruit/vegetable juice powder
A0ETY,Extracts of plant origin
A0ETZ,Powdered extract of plant origin
A0EVA,Liquid extract of plant origin
A0EVB,Fruit in vinegar or brine (marinated) (as part-nature)
A0EVC,Fermented fruit products (as part-nature)
A0EVD,Isolated proteins and other protein products
A0EVF,Chemical elements
A0EVG,Vitamins
A0EVH,Bee-produced fortifying agents
A0EVJ,Enzymes for fortification
A0EVK,Caffeine
A0EVL,"Algae based fortifying agents (e.g. Spirulina, chlorella)"
A0EVM,Phytochemicals
A0EVN,Carotenoids
A0EVP,Polyphenols
A0EVQ,Phytosterols
A0EVR,Dietary fibre
A0EVS,Special fatty acids
A0EVT,Omega-6 fatty acids
A0EVV,Omega-3 fatty acids
A0EVX,Bromine
A0EVY,Molybdenum
A0EVZ,Selenium
A0EXA,Iodine
A0EXB,Copper
A0EXC,Manganese
A0EXD,Iron
A0EXE,Zinc
A0EXF,Magnesium
A0EXG,Phosphorus
A0EXH,Calcium
A0EXJ,Potassium
